lon,lat,ele,time,extensions,event,date,hrminsec
-79.55332780256867,8.942853910848498,49.400001525878906,2016-01-31T12:50:00.000Z,96,Bike,2016-01-31,2016-01-31T12:50:00Z
-79.55336946062744,8.942950051277876,49.20000076293945,2016-01-31T12:50:01.000Z,95,Bike,2016-01-31,2016-01-31T12:50:01Z
-79.55341095104814,8.943047281354666,49.20000076293945,2016-01-31T12:50:02.000Z,95,Bike,2016-01-31,2016-01-31T12:50:02Z
-79.55345227383077,8.94314518198371,49,2016-01-31T12:50:03.000Z,95,Bike,2016-01-31,2016-01-31T12:50:03Z
-79.553492506966,8.943244256079197,49,2016-01-31T12:50:04.000Z,100,Bike,2016-01-31,2016-01-31T12:50:04Z
-79.55353232100606,8.94334307871759,49,2016-01-31T12:50:05.000Z,93,Bike,2016-01-31,2016-01-31T12:50:05Z
-79.55357640981674,8.943439470604062,48.79999923706055,2016-01-31T12:50:06.000Z,97,Bike,2016-01-31,2016-01-31T12:50:06Z
-79.55362661741674,8.94353318028152,48.79999923706055,2016-01-31T12:50:07.000Z,95,Bike,2016-01-31,2016-01-31T12:50:07Z
-79.55366919748485,8.943628063425422,49.20000076293945,2016-01-31T12:50:08.000Z,95,Bike,2016-01-31,2016-01-31T12:50:08Z
-79.55371068790555,8.943723449483514,49,2016-01-31T12:50:09.000Z,94,Bike,2016-01-31,2016-01-31T12:50:09Z
-79.55374983139336,8.943820260465145,49,2016-01-31T12:50:10.000Z,95,Bike,2016-01-31,2016-01-31T12:50:10Z
-79.5537895616144,8.943918412551284,49,2016-01-31T12:50:11.000Z,97,Bike,2016-01-31,2016-01-31T12:50:11Z
-79.55382853746414,8.944021509960294,49,2016-01-31T12:50:12.000Z,97,Bike,2016-01-31,2016-01-31T12:50:12Z
-79.5538688544184,8.944119662046432,49,2016-01-31T12:50:13.000Z,95,Bike,2016-01-31,2016-01-31T12:50:13Z
-79.55390707589686,8.944219909608364,48.79999923706055,2016-01-31T12:50:14.000Z,96,Bike,2016-01-31,2016-01-31T12:50:14Z
-79.55394420772791,8.944318648427725,48.79999923706055,2016-01-31T12:50:15.000Z,97,Bike,2016-01-31,2016-01-31T12:50:15Z
-79.55398150719702,8.944415962323546,48.79999923706055,2016-01-31T12:50:16.000Z,96,Bike,2016-01-31,2016-01-31T12:50:16Z
-79.55401620827615,8.944513611495495,49,2016-01-31T12:50:17.000Z,95,Bike,2016-01-31,2016-01-31T12:50:17Z
-79.55404780805111,8.944609751924872,48.79999923706055,2016-01-31T12:50:18.000Z,93,Bike,2016-01-31,2016-01-31T12:50:18Z
-79.5540773961693,8.944702791050076,48.599998474121094,2016-01-31T12:50:19.000Z,95,Bike,2016-01-31,2016-01-31T12:50:19Z
-79.55409809947014,8.944803206250072,48.599998474121094,2016-01-31T12:50:20.000Z,94,Bike,2016-01-31,2016-01-31T12:50:20Z
-79.55411628820002,8.944899095222354,48.599998474121094,2016-01-31T12:50:21.000Z,95,Bike,2016-01-31,2016-01-31T12:50:21Z
